Temps;PT100_1CH1;PT100_2CH1;PT100_3CH1;PT100_4CH1;SetpointCH1;StartCH1;StandbyCH1;HeaterCH1;Aero_fan_on_CH1;Valve_CH1_open%;Pinch_CH1;Air_CH1;M111_speed;M112_speed;M113_speed;Oxygen_CH1;Cold1_voltage;Door1;PT100_1CH2;PT100_2CH2;PT100_3CH2;PT100_4CH2;SetpointCH2;StartCH2;StandbyCH2;HeaterCH2;Aero_fan_on_CH2;Valve_CH2_open%;Pinch_CH2;Air_CH2;M121_speed;M122_speed;M123_speed;Oxygen_CH2;Cold2_voltage;Door2;PT100_1CH3;PT100_2CH3;PT100_3CH3;PT100_4CH3;SetpointCH3;StartCH3;StandbyCH3;HeaterCH3;Aero_fan_on_CH3;Valve_CH3_open%;Pinch_CH3;Air_CH3;M131_speed;M132_speed;M133_speed;Oxygen_CH3;Cold3_voltage;Door3;SV_110;Systempressure;Outside_T;Vessel_Level;DoorClosed;Running_hours;Running_minutes;Trip_hours;Trip_minutes;Boiler_on;Lin_voltage;Truck_voltage;Bat_separator;Alarm_list2020/10/22 13:15:14;24,8;24,3;24,8;25,2;-23;1;0;0;0;100;0;0;860;895;0;20,5;24,6;0;25,2;24,5;25,3;25,4;-23;1;0;0;0;100;0;0;875;0;0;20,7;24,7;0;24,8;24,4;24,3;24,7;-23;1;0;0;0;100;0;0;845;900;0;20,8;24,4;0;0;0;2000,0;0;1;3;5;0;0;0;24,7;00,0;0;0
2020/10/22 14:19:14;4,3;2,8;-3,0;-10,6;-23;1;0;0;0;70;0;0;1340;1415;0;20,5;23,8;0;4,0;1,5;-1,1;-2,1;-23;1;0;0;0;40;0;0;1380;0;0;20,7;23,9;0;4,4;2,1;-3,8;-8,5;-23;1;0;0;0;70;0;0;1325;1435;0;20,9;23,5;0;1;2925;2000,0;0;1;4;8;1;4;0;24,0;00,0;0;0
2020/10/22 14:19:44;4,0;2,7;-3,2;-10,8;-23;1;0;0;0;70;0;0;1340;1420;0;20,5;23,9;0;3,9;1,4;-1,2;-2,2;-23;1;0;0;0;40;0;0;1380;0;0;20,8;23,9;0;4,3;1,7;-4,0;-8,7;-23;1;0;0;0;70;0;0;1320;1440;0;20,8;23,6;0;1;2919;2000,0;0;1;4;9;1;4;0;24,0;00,0;0;0
2020/10/22 14:20:14;4,0;2,5;-3,2;-10,9;-23;1;0;0;0;70;0;0;1345;1420;0;20,5;23,8;0;3,7;1,2;-1,4;-2,2;-23;1;0;0;0;40;0;0;1385;0;0;20,8;23,9;0;4,3;1,7;-4,2;-8,9;-23;1;0;0;0;70;0;0;1320;1435;0;20,8;23,6;0;1;2923;2000,0;0;1;4;9;1;5;0;23,9;00,0;0;0
2020/10/22 14:20:44;3,9;2,3;-3,2;-10,9;-23;1;0;0;0;70;0;0;1340;1415;0;20,5;23,8;0;3,7;1,0;-1,5;-2,4;-23;1;0;0;0;40;0;0;1375;0;0;20,8;23,9;0;4,1;1,5;-4,3;-9,0;-23;1;0;0;0;70;0;0;1320;1440;0;20,8;23,6;0;1;2934;2000,0;0;1;4;9;1;5;0;24,0;00,0;0;0
2020/10/22 14:21:14;3,7;2,2;-3,5;-11,2;-23;1;0;0;0;70;0;0;1340;1415;0;20,5;23,7;0;3,6;0,9;-1,6;-2,5;-23;1;0;0;0;40;0;0;1380;0;0;20,7;23,8;0;4,0;1,6;-4,3;-9,1;-23;1;0;0;0;70;0;0;1320;1440;0;20,8;23,6;0;1;2923;2000,0;0;1;4;10;1;6;0;24,0;00,0;0;0
2020/10/22 14:21:44;3,7;2,2;-3,5;-11,3;-23;1;0;0;0;70;0;0;1340;1415;0;20,5;23,7;0;3,4;0,8;-1,8;-2,6;-23;1;0;0;0;40;0;0;1380;0;0;20,8;24,0;0;3,9;1,3;-4,7;-9,3;-23;1;0;0;0;70;0;0;1320;1435;0;20,9;23,6;0;1;2928;2000,0;0;1;4;10;1;6;0;23,9;00,0;0;0
2020/10/22 14:22:14;3,9;2,1;-3,8;-11,4;-23;1;0;0;0;70;0;0;1335;1415;0;20,5;23,8;0;3,2;0,7;-1,9;-2,9;-23;1;0;0;0;40;0;0;1380;0;0;20,8;23,9;0;3,8;1,3;-4,5;-9,3;-23;1;0;0;0;70;0;0;1325;1445;0;20,8;23,4;0;1;2921;2000,0;0;1;4;11;1;7;0;23,9;00,0;0;0
2020/10/22 14:22:44;3,6;1,7;-3,7;-11,5;-23;1;0;0;0;70;0;0;1340;1415;0;20,5;23,8;0;3,0;0,5;-2,2;-2,9;-23;1;0;0;0;40;0;0;1375;0;0;20,8;23,9;0;3,7;1,1;-4,8;-9,4;-23;1;0;0;0;70;0;0;1320;1440;0;20,8;23,5;0;1;2921;2000,0;0;1;4;11;1;7;0;23,9;00,0;0;0
2020/10/22 14:23:14;3,2;1,9;-4,1;-11,7;-23;1;0;0;0;70;0;0;1340;1415;0;20,5;23,7;0;2,9;0,3;-2,2;-3,0;-23;1;0;0;0;40;0;0;1375;0;0;20,7;23,9;0;3,4;0,8;-5,0;-9,6;-23;1;0;0;0;70;0;0;1320;1440;0;20,8;23,7;0;1;2926;2000,0;0;1;4;12;1;8;0;24,0;00,0;0;0
2020/10/22 14:23:44;3,1;1,7;-4,2;-11,8;-23;1;0;0;0;70;0;0;1340;1415;0;20,5;23,7;0;2,7;0,2;-2,4;-3,3;-23;1;0;0;0;40;0;0;1380;0;0;20,8;23,9;0;3,4;0,7;-5,0;-9,7;-23;1;0;0;0;70;0;0;1325;1440;0;20,8;23,6;0;1;2919;2000,0;0;1;4;12;1;8;0;23,9;00,0;0;0
2020/10/22 14:24:14;2,8;1,3;-4,3;-11,9;-23;1;0;0;0;70;0;0;1340;1420;0;20,4;23,8;0;2,6;0,1;-2,4;-3,2;-23;1;0;0;0;40;0;0;1380;0;0;20,8;23,9;0;3,3;0,7;-5,1;-9,7;-23;1;0;0;0;70;0;0;1320;1435;0;20,8;23,5;0;1;2932;2000,0;0;1;4;13;1;9;0;23,9;00,0;0;0
2020/10/22 14:24:44;2,6;1,5;-4,1;-12,1;-23;1;0;0;0;70;0;0;1335;1415;0;20,5;23,7;0;2,6;0,0;-2,5;-3,4;-23;1;0;0;0;40;0;0;1380;0;0;20,7;24,0;0;3,4;0,7;-5,2;-9,9;-23;1;0;0;0;70;0;0;1315;1435;0;20,9;23,6;0;1;2910;2000,0;0;1;4;13;1;9;0;24,0;00,0;0;0
2020/10/22 14:25:14;2,6;1,2;-4,5;-12,2;-23;1;0;0;0;70;0;0;1340;1415;0;20,5;23,8;0;2,5;-0,1;-2,6;-3,6;-23;1;0;0;0;40;0;0;1375;0;0;20,7;23,9;0;2,9;0,4;-5,6;-10,2;-23;1;0;0;0;70;0;0;1320;1440;0;20,7;23,4;0;1;2915;2000,0;0;1;4;14;1;10;0;23,9;00,0;0;0
2020/10/22 14:25:44;2,7;1,0;-4,4;-12,4;-23;1;0;0;0;70;0;0;1340;1405;0;20,5;23,8;0;2,2;-0,3;-2,8;-3,6;-23;1;0;0;0;40;0;0;1380;0;0;20,8;23,8;0;2,9;0,2;-5,6;-10,2;-23;1;0;0;0;70;0;0;1315;1435;0;20,7;23,4;0;1;2917;2000,0;0;1;4;14;1;10;0;24,0;00,0;0;0
2020/10/22 14:26:14;2,5;1,1;-4,7;-12,4;-23;1;0;0;0;70;0;0;1340;1420;0;20,5;23,6;0;2,2;-0,3;-2,9;-3,8;-23;1;0;0;0;40;0;0;1380;0;0;20,8;23,9;0;2,9;0,3;-5,6;-10,2;-23;1;0;0;0;70;0;0;1325;1440;0;20,7;23,6;0;1;2919;2000,0;0;1;4;15;1;11;0;24,0;00,0;0;0
2020/10/22 14:26:44;2,5;1,0;-4,7;-12,4;-23;1;0;0;0;70;0;0;1340;1410;0;20,5;23,7;0;2,0;-0,5;-3,1;-4,0;-23;1;0;0;0;40;0;0;1380;0;0;20,8;23,8;0;2,6;0,0;-5,8;-10,5;-23;1;0;0;0;70;0;0;1320;1435;0;20,8;23,6;0;1;2913;2000,0;0;1;4;15;1;11;0;23,9;00,0;0;0
2020/10/22 14:27:14;2,4;0,6;-5,0;-12,6;-23;1;0;0;0;70;0;0;1335;1410;0;20,5;23,6;0;1,7;-0,6;-3,1;-4,1;-23;1;0;0;0;40;0;0;1375;0;0;20,8;23,9;0;2,3;-0,2;-6,0;-10,5;-23;1;0;0;0;70;0;0;1320;1440;0;20,7;23,6;0;1;2919;2000,0;0;1;4;16;1;12;0;23,9;00,0;0;0
2020/10/22 14:27:44;2,1;0,6;-5,1;-12,8;-23;1;0;0;0;70;0;0;1335;1415;0;20,5;23,7;0;1,7;-0,6;-3,4;-4,2;-23;1;0;0;0;40;0;0;1380;0;0;20,8;23,9;0;2,5;0,0;-6,0;-10,6;-23;1;0;0;0;70;0;0;1320;1435;0;20,8;23,6;0;1;2908;2000,0;0;1;4;16;1;12;0;23,9;00,0;0;0
2020/10/22 14:28:14;1,9;0,5;-5,3;-13,0;-23;1;0;0;0;70;0;0;1345;1415;0;20,5;23,8;0;1,6;-0,9;-3,4;-4,3;-23;1;0;0;0;40;0;0;1380;0;0;20,8;23,9;0;2,3;-0,3;-6,3;-10,9;-23;1;0;0;0;70;0;0;1315;1435;0;20,7;23,6;0;1;2919;2000,0;0;1;4;17;1;13;0;23,9;00,0;0;0
2020/10/22 14:28:44;1,9;0,2;-5,3;-13,1;-23;1;0;0;0;70;0;0;1340;1415;0;20,5;23,8;0;1,4;-1,0;-3,7;-4,5;-23;1;0;0;0;40;0;0;1375;0;0;20,8;23,8;0;2,2;-0,3;-6,3;-11,0;-23;1;0;0;0;70;0;0;1320;1435;0;20,7;23,6;0;1;2906;2000,0;0;1;4;17;1;13;0;23,9;00,0;0;0
2020/10/22 14:29:14;1,6;0,4;-5,3;-13,2;-23;1;0;0;0;70;0;0;1335;1410;0;20,5;23,7;0;1,3;-1,0;-3,6;-4,6;-23;1;0;0;0;40;0;0;1380;0;0;20,8;23,9;0;2,0;-0,5;-6,3;-11,1;-23;1;0;0;0;70;0;0;1315;1440;0;20,7;23,5;0;1;2930;2000,0;0;1;4;18;1;13;0;23,9;00,0;0;0
2020/10/22 14:29:44;1,6;0,1;-5,3;-13,3;-23;1;0;0;0;70;0;0;1340;1415;0;20,4;23,6;0;1,2;-1,2;-3,9;-4,7;-23;1;0;0;0;40;0;0;1380;0;0;20,7;23,9;0;1,9;-0,6;-6,7;-11,2;-23;1;0;0;0;70;0;0;1320;1435;0;20,7;23,5;0;1;2896;2000,0;0;1;4;18;1;14;0;23,9;00,0;0;0
2020/10/22 14:30:14;1,4;0,3;-5,7;-13,3;-23;1;0;0;0;70;0;0;1340;1405;0;20,5;23,7;0;1,0;-1,3;-4,0;-4,8;-23;1;0;0;0;40;0;0;1380;0;0;20,8;23,9;0;1,7;-0,7;-6,6;-11,3;-23;1;0;0;0;70;0;0;1320;1440;0;20,7;23,6;0;1;2910;2000,0;0;1;4;19;1;14;0;23,9;00,0;0;0
2020/10/22 14:30:44;1,4;0,0;-5,8;-13,4;-23;1;0;0;0;70;0;0;1345;1415;0;20,4;23,7;0;0,9;-1,5;-3,9;-4,9;-23;1;0;0;0;40;0;0;1375;0;0;20,7;23,9;0;1,7;-0,8;-6,8;-11,4;-23;1;0;0;0;70;0;0;1320;1435;0;20,8;23,5;0;1;2902;2000,0;0;1;4;19;1;15;0;23,9;00,0;0;0
2020/10/22 14:31:16;1,2;-0,2;-6,0;-13,5;-23;1;0;0;0;70;0;0;1340;1415;0;20,4;23,7;0;0,8;-1,6;-4,1;-4,9;-23;1;0;0;0;40;0;0;1375;0;0;20,8;23,9;0;1,7;-0,9;-6,8;-11,6;-23;1;0;0;0;70;0;0;1320;1435;0;20,7;23,5;0;1;2911;2000,0;0;1;4;20;1;15;0;23,9;00,0;0;0
2020/10/22 14:31:44;1,1;-0,3;-6,0;-13,8;-23;1;0;0;0;70;0;0;1340;1405;0;20,4;23,7;0;0,8;-1,8;-4,3;-5,1;-23;1;0;0;0;40;0;0;1380;0;0;20,8;23,8;0;1,7;-0,9;-7,1;-11,6;-23;1;0;0;0;70;0;0;1320;1430;0;20,7;23,5;0;1;2908;2000,0;0;1;4;20;1;16;0;23,9;00,0;0;0
2020/10/22 14:32:14;1,0;-0,5;-6,2;-13,8;-23;1;0;0;0;70;0;0;1340;1410;0;20,4;23,8;0;0,6;-1,8;-4,4;-5,2;-23;1;0;0;0;40;0;0;1375;0;0;20,8;23,8;0;1,4;-1,1;-7,0;-11,8;-23;1;0;0;0;70;0;0;1320;1440;0;20,7;23,3;0;1;2902;2000,0;0;1;4;21;1;16;0;23,9;00,0;0;0
2020/10/22 14:32:46;0,6;-0,5;-6,2;-14,0;-23;1;0;0;0;70;0;0;1340;1405;0;20,5;23,6;0;0,4;-2,1;-4,4;-5,3;-23;1;0;0;0;40;0;0;1375;0;0;20,8;23,9;0;1,3;-1,1;-7,2;-11,8;-23;1;0;0;0;70;0;0;1320;1440;0;20,8;23,3;0;1;2898;2000,0;0;1;4;21;1;17;0;23,9;00,0;0;0
2020/10/22 14:33:14;0,7;-0,6;-6,2;-14,3;-23;1;0;0;0;70;0;0;1340;1405;0;20,5;23,8;0;0,3;-2,2;-4,6;-5,5;-23;1;0;0;0;40;0;0;1375;0;0;20,7;23,9;0;1,0;-1,1;-7,2;-11,9;-23;1;0;0;0;70;0;0;1315;1435;0;20,7;23,5;0;1;2904;2000,0;0;1;4;22;1;17;0;23,9;00,0;0;0
2020/10/22 14:33:44;0,7;-0,8;-6,3;-14,3;-23;1;0;0;0;70;0;0;1345;1400;0;20,5;23,7;0;0,2;-2,0;-4,8;-5,4;-23;1;0;0;0;40;0;0;1380;0;0;20,8;23,8;0;1,0;-1,4;-7,4;-12,1;-23;1;0;0;0;70;0;0;1320;1435;0;20,7;23,5;0;1;2902;2000,0;0;1;4;22;1;18;0;23,9;00,0;0;0
2020/10/22 14:34:14;0,6;-0,7;-6,7;-14,5;-23;1;0;0;0;70;0;0;1340;1400;0;20,5;23,6;0;0,0;-2,3;-4,8;-5,9;-23;1;0;0;0;40;0;0;1380;0;0;20,7;23,8;0;0,9;-1,6;-7,6;-12,2;-23;1;0;0;0;70;0;0;1320;1440;0;20,7;23,6;0;1;2900;2000,0;0;1;4;23;1;18;0;23,8;00,0;0;0
2020/10/22 14:34:44;0,4;-0,9;-6,6;-14,6;-23;1;0;0;0;70;0;0;1335;1405;0;20,4;23,8;0;-0,1;-2,6;-5,2;-5,9;-23;1;0;0;0;40;0;0;1380;0;0;20,7;23,8;0;0,9;-1,8;-7,6;-12,3;-23;1;0;0;0;70;0;0;1320;1435;0;20,7;23,4;0;1;2902;2000,0;0;1;4;23;1;19;0;23,9;00,0;0;0
2020/10/22 14:35:14;0,2;-1,1;-7,0;-14,8;-23;1;0;0;0;70;0;0;1340;1405;0;20,4;23,7;0;-0,2;-2,5;-5,2;-6,0;-23;1;0;0;0;40;0;0;1380;0;0;20,8;23,8;0;0,8;-1,8;-7,7;-12,5;-23;1;0;0;0;70;0;0;1315;1435;0;20,7;23,6;0;1;2896;2000,0;0;1;4;24;1;19;0;23,9;00,0;0;0
2020/10/22 14:35:44;0,2;-1,1;-6,8;-14,8;-23;1;0;0;0;70;0;0;1335;1405;0;20,5;23,7;0;-0,3;-2,7;-5,2;-6,2;-23;1;0;0;0;40;0;0;1375;0;0;20,7;23,8;0;0,5;-2,0;-7,8;-12,7;-23;1;0;0;0;70;0;0;1320;1435;0;20,7;23,5;0;1;2900;2000,0;0;1;4;24;1;20;0;23,9;00,0;0;0
2020/10/22 14:36:14;0,1;-1,1;-7,1;-14,9;-23;1;0;0;0;70;0;0;1340;1400;0;20,4;23,7;0;-0,3;-2,9;-5,3;-6,3;-23;1;0;0;0;40;0;0;1380;0;0;20,7;23,9;0;0,4;-1,9;-8,0;-12,7;-23;1;0;0;0;70;0;0;1320;1435;0;20,7;23,5;0;1;2887;2000,0;0;1;4;25;1;20;0;23,8;00,0;0;0
2020/10/22 14:36:44;-0,1;-1,5;-7,1;-15,1;-23;1;0;0;0;70;0;0;1340;1400;0;20,4;23,6;0;-0,6;-3,0;-5,4;-6,4;-23;1;0;0;0;40;0;0;1380;0;0;20,8;23,8;0;0,4;-2,3;-8,2;-12,9;-23;1;0;0;0;70;0;0;1315;1430;0;20,7;23,6;0;1;2898;2000,0;0;1;4;25;1;21;0;23,9;00,0;0;0
2020/10/22 14:37:14;-0,2;-1,4;-7,2;-15,2;-23;1;0;0;0;70;0;0;1335;1405;0;20,4;23,8;0;-0,4;-3,2;-5,6;-6,4;-23;1;0;0;0;40;0;0;1375;0;0;20,7;23,8;0;0,4;-2,4;-8,1;-12,9;-23;1;0;0;0;70;0;0;1315;1435;0;20,7;23,5;0;1;2902;2000,0;0;1;4;26;1;21;0;23,9;00,0;0;0
2020/10/22 14:37:44;-0,4;-1,6;-7,4;-15,3;-23;1;0;0;0;70;0;0;1340;1400;0;20,5;23,6;0;-0,7;-3,2;-5,7;-6,5;-23;1;0;0;0;40;0;0;1380;0;0;20,8;23,7;0;0,0;-2,3;-8,2;-13,1;-23;1;0;0;0;70;0;0;1320;1440;0;20,8;23,4;0;1;2896;2000,0;0;1;4;26;1;22;0;23,9;00,0;0;0
2020/10/22 14:38:14;-0,3;-1,8;-7,5;-15,3;-23;1;0;0;0;70;0;0;1340;1395;0;20,5;23,6;0;-0,7;-3,3;-5,8;-6,7;-23;1;0;0;0;40;0;0;1380;0;0;20,8;23,7;0;-0,2;-2,7;-8,5;-13,3;-23;1;0;0;0;70;0;0;1320;1440;0;20,7;23,4;0;1;2895;2000,0;0;1;4;27;1;22;0;23,9;00,0;0;0
2020/10/22 14:38:44;-0,6;-1,8;-7,6;-15,5;-23;1;0;0;0;70;0;0;1340;1405;0;20,4;23,7;0;-0,9;-3,3;-6,0;-6,9;-23;1;0;0;0;40;0;0;1380;0;0;20,6;23,8;0;-0,4;-2,9;-8,6;-13,3;-23;1;0;0;0;70;0;0;1315;1440;0;20,7;23,4;0;1;2893;2000,0;0;1;4;27;1;23;0;23,8;00,0;0;0
2020/10/22 14:39:14;-0,8;-2,1;-7,7;-15,6;-23;1;0;0;0;70;0;0;1335;1400;0;20,4;23,7;0;-1,0;-3,5;-6,1;-6,9;-23;1;0;0;0;40;0;0;1375;0;0;20,8;23,8;0;-0,2;-2,8;-8,9;-13,5;-23;1;0;0;0;70;0;0;1320;1435;0;20,8;23,3;0;1;2891;2000,0;0;1;4;28;1;23;0;23,8;00,0;0;0
2020/10/22 14:39:44;-0,7;-2,2;-7,9;-15,6;-23;1;0;0;0;70;0;0;1335;1395;0;20,5;23,7;0;-1,2;-3,6;-6,1;-7,0;-23;1;0;0;0;40;0;0;1380;0;0;20,8;23,8;0;-0,5;-3,0;-8,9;-13,5;-23;1;0;0;0;70;0;0;1320;1440;0;20,7;23,6;0;1;2893;2000,0;0;1;4;28;1;24;0;23,8;00,0;0;0
2020/10/22 14:40:14;-1,1;-2,2;-8,1;-15,8;-23;1;0;0;0;70;0;0;1335;1400;0;20,5;23,6;0;-1,3;-3,7;-6,3;-7,1;-23;1;0;0;0;40;0;0;1380;0;0;20,7;23,7;0;-0,5;-3,0;-8,9;-13,7;-23;1;0;0;0;70;0;0;1320;1435;0;20,7;23,4;0;1;2887;2000,0;0;1;4;29;1;24;0;23,9;00,0;0;0
2020/10/22 14:40:44;-0,9;-2,4;-8,1;-15,9;-23;1;0;0;0;70;0;0;1340;1400;0;20,4;23,5;0;-1,3;-3,9;-6,4;-7,3;-23;1;0;0;0;40;0;0;1380;0;0;20,7;23,7;0;-0,5;-3,2;-8,9;-13,6;-23;1;0;0;0;70;0;0;1320;1440;0;20,7;23,5;0;1;2874;2000,0;0;1;4;29;1;25;0;23,9;00,0;0;0
2020/10/22 14:41:14;-1,0;-2,3;-8,1;-16,0;-23;1;0;0;0;70;0;0;1340;1400;0;20,5;23,6;0;-1,4;-3,9;-6,6;-7,4;-23;1;0;0;0;40;0;0;1370;0;0;20,7;23,7;0;-0,9;-3,4;-9,2;-13,8;-23;1;0;0;0;70;0;0;1320;1435;0;20,7;23,5;0;1;2880;2000,0;0;1;4;30;1;25;0;23,8;00,0;0;0
2020/10/22 14:41:44;-1,0;-2,7;-8,2;-16,2;-23;1;0;0;0;70;0;0;1335;1395;0;20,4;23,7;0;-1,6;-4,1;-6,7;-7,6;-23;1;0;0;0;40;0;0;1375;0;0;20,6;23,8;0;-0,9;-3,4;-9,4;-14,0;-23;1;0;0;0;70;0;0;1315;1435;0;20,7;23,4;0;1;2881;2000,0;0;1;4;30;1;26;0;23,8;00,0;0;0
2020/10/22 14:42:14;-1,2;-2,6;-8,3;-16,2;-23;1;0;0;0;70;0;0;1335;1400;0;20,4;23,7;0;-1,8;-4,2;-6,8;-7,5;-23;1;0;0;0;40;0;0;1380;0;0;20,8;23,7;0;-1,0;-3,5;-9,3;-14,0;-23;1;0;0;0;70;0;0;1320;1435;0;20,7;23,5;0;1;2893;2000,0;0;1;4;31;1;26;0;23,9;00,0;0;0
2020/10/22 14:42:44;-1,4;-2,8;-8,3;-16,3;-23;1;0;0;0;70;0;0;1340;1405;0;20,5;23,7;0;-1,9;-4,4;-6,9;-7,8;-23;1;0;0;0;40;0;0;1375;0;0;20,7;23,8;0;-1,1;-3,7;-9,5;-14,2;-23;1;0;0;0;70;0;0;1315;1435;0;20,7;23,6;0;1;2876;2000,0;0;1;4;31;1;27;0;23,8;00,0;0;0
2020/10/22 14:43:14;-1,4;-2,8;-8,7;-16,5;-23;1;0;0;0;70;0;0;1335;1400;0;20,5;23,7;0;-2,0;-4,5;-7,0;-7,8;-23;1;0;0;0;40;0;0;1380;0;0;20,7;23,8;0;-1,4;-3,8;-9,6;-14,4;-23;1;0;0;0;70;0;0;1320;1435;0;20,7;23,5;0;1;2881;2000,0;0;1;4;32;1;27;0;23,8;00,0;0;0
2020/10/22 14:43:44;-1,4;-3,0;-8,6;-16,6;-23;1;0;0;0;70;0;0;1340;1405;0;20,4;23,6;0;-2,2;-4,6;-7,1;-7,9;-23;1;0;0;0;40;0;0;1375;0;0;20,6;23,8;0;-1,4;-3,7;-9,8;-14,5;-23;1;0;0;0;70;0;0;1315;1435;0;20,8;23,5;0;1;2878;2000,0;0;1;4;32;1;28;0;23,8;00,0;0;0
2020/10/22 14:44:14;-1,6;-3,0;-8,6;-16,7;-23;1;0;0;0;70;0;0;1335;1400;0;20,4;23,7;0;-2,5;-4,8;-7,2;-8,1;-23;1;0;0;0;40;0;0;1380;0;0;20,7;23,8;0;-1,4;-3,9;-10,0;-14,5;-23;1;0;0;0;70;0;0;1315;1430;0;20,7;23,3;0;1;2881;2000,0;0;1;4;33;1;28;0;23,8;00,0;0;0
2020/10/22 14:44:44;-1,6;-3,0;-8,7;-16,8;-23;1;0;0;0;70;0;0;1335;1405;0;20,4;23,7;0;-2,5;-5,0;-7,4;-8,1;-23;1;0;0;0;40;0;0;1380;0;0;20,7;23,8;0;-1,7;-4,1;-10,0;-14,7;-23;1;0;0;0;70;0;0;1315;1430;0;20,7;23,3;0;1;2876;2000,0;0;1;4;33;1;29;0;23,9;00,0;0;0
2020/10/22 14:45:14;-1,7;-3,1;-8,9;-16,9;-23;1;0;0;0;70;0;0;1340;1405;0;20,5;23,6;0;-2,6;-5,0;-7,4;-8,3;-23;1;0;0;0;40;0;0;1380;0;0;20,7;23,8;0;-1,7;-4,3;-10,0;-14,8;-23;1;0;0;0;70;0;0;1315;1435;0;20,7;23,4;0;1;2881;2000,0;0;1;4;34;1;29;0;23,9;00,0;0;0
2020/10/22 14:45:44;-1,8;-3,5;-9,1;-17,1;-23;1;0;0;0;70;0;0;1335;1400;0;20,4;23,6;0;-2,7;-5,2;-7,7;-8,5;-23;1;0;0;0;40;0;0;1380;0;0;20,7;23,7;0;-1,9;-4,2;-10,3;-15,0;-23;1;0;0;0;70;0;0;1320;1435;0;20,7;23,4;0;1;2872;2000,0;0;1;4;34;1;30;0;23,8;00,0;0;0
2020/10/22 14:46:14;-2,2;-3,4;-9,3;-17,2;-23;1;0;0;0;70;0;0;1335;1405;0;20,5;23,7;0;-2,9;-5,3;-7,8;-8,5;-23;1;0;0;0;40;0;0;1380;0;0;20,7;23,7;0;-1,7;-4,4;-10,2;-15,0;-23;1;0;0;0;70;0;0;1315;1435;0;20,7;23,5;0;1;2868;2000,0;0;1;4;35;1;30;0;23,8;00,0;0;0
2020/10/22 14:46:44;-2,1;-3,5;-9,3;-17,3;-23;1;0;0;0;70;0;0;1335;1405;0;20,4;23,5;0;-3,0;-5,4;-7,9;-8,8;-23;1;0;0;0;40;0;0;1380;0;0;20,6;23,8;0;-1,6;-4,1;-9,9;-14,8;-23;1;0;0;0;70;0;0;1315;1435;0;20,7;23,3;0;1;2885;2000,0;0;1;4;35;1;31;0;23,8;00,0;0;0
2020/10/22 14:47:16;-2,2;-3,5;-9,3;-17,3;-23;1;0;0;0;70;0;0;1335;1400;0;20,4;23,6;0;-3,0;-5,6;-7,9;-8,8;-23;1;0;0;0;40;0;0;1375;0;0;20,6;23,8;0;-1,9;-4,3;-10,2;-14,9;-23;1;0;0;0;70;0;0;1320;1435;0;20,7;23,5;0;1;2865;2000,0;0;1;4;36;1;31;0;23,8;00,0;0;0
2020/10/22 14:47:44;-2,5;-4,0;-9,3;-17,3;-23;1;0;0;0;70;0;0;1335;1400;0;20,5;23,7;0;-3,0;-5,6;-8,1;-8,8;-23;1;0;0;0;40;0;0;1375;0;0;20,7;23,8;0;-1,9;-4,6;-10,4;-15,0;-23;1;0;0;0;70;0;0;1315;1430;0;20,7;23,4;0;1;2872;2000,0;0;1;4;36;1;32;0;23,8;00,0;0;0
2020/10/22 14:48:16;-2,6;-3,9;-9,6;-17,4;-23;1;0;0;0;70;0;0;1335;1400;0;20,5;23,7;0;-3,0;-5,7;-8,2;-9,0;-23;1;0;0;0;40;0;0;1380;0;0;20,6;23,7;0;-2,3;-4,7;-10,4;-15,1;-23;1;0;0;0;70;0;0;1315;1430;0;20,7;23,5;0;1;2855;2000,0;0;1;4;37;1;32;0;23,8;00,0;0;0
2020/10/22 14:48:44;-2,6;-3,9;-9,4;-17,5;-23;1;0;0;0;70;0;0;1335;1400;0;20,5;23,7;0;-3,2;-5,7;-8,2;-9,0;-23;1;0;0;0;40;0;0;1380;0;0;20,7;23,7;0;-2,2;-4,9;-10,4;-15,3;-23;1;0;0;0;70;0;0;1320;1435;0;20,7;23,4;0;1;2876;2000,0;0;1;4;37;1;33;0;23,8;00,0;0;0
2020/10/22 14:49:14;-2,4;-4,0;-9,6;-17,7;-23;1;0;0;0;70;0;0;1340;1400;0;20,4;23,6;0;-3,5;-5,9;-8,2;-9,2;-23;1;0;0;0;40;0;0;1380;0;0;20,6;23,7;0;-2,4;-5,1;-10,8;-15,5;-23;1;0;0;0;70;0;0;1315;1430;0;20,7;23,5;0;1;2866;2000,0;0;1;4;38;1;33;0;23,8;00,0;0;0
2020/10/22 14:49:44;-2,5;-4,1;-9,6;-17,6;-23;1;0;0;0;70;0;0;1335;1400;0;20,5;23,6;0;-3,6;-6,1;-8,4;-9,2;-23;1;0;0;0;40;0;0;1380;0;0;20,7;23,7;0;-2,7;-5,1;-10,8;-15,4;-23;1;0;0;0;70;0;0;1320;1435;0;20,7;23,5;0;1;2876;2000,0;0;1;4;38;1;34;0;23,8;00,0;0;0
2020/10/22 14:50:14;-2,7;-4,2;-9,6;-17,8;-23;1;0;0;0;70;0;0;1335;1395;0;20,4;23,7;0;-3,6;-6,3;-8,5;-9,4;-23;1;0;0;0;40;0;0;1375;0;0;20,7;23,7;0;-2,8;-5,1;-11,0;-15,7;-23;1;0;0;0;70;0;0;1320;1425;0;20,7;23,4;0;1;2857;2000,0;0;1;4;39;1;34;0;23,8;00,0;0;0
